Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
2018,Nappily Ever After,23.651,748,popular,Romance
2018,Black Water,23.65,193,not_popular,Action
2018,Black Water,23.65,193,not_popular,Thriller
1999,Being John Malkovich,23.644,3378,popular,Comedy
1999,Being John Malkovich,23.644,3378,popular,Drama
1999,Being John Malkovich,23.644,3378,popular,Fantasy
2018,The Monkey King 3,23.64,32,not_popular,Action
2018,The Monkey King 3,23.64,32,not_popular,Adventure
2018,The Monkey King 3,23.64,32,not_popular,Fantasy
2011,Megamind: The Button of Doom,23.639,174,average,Animation
2011,Megamind: The Button of Doom,23.639,174,average,Action
2011,Megamind: The Button of Doom,23.639,174,average,Comedy
2011,Megamind: The Button of Doom,23.639,174,average,Family
2021,Pushpa: The Rise - Part 1,23.632,47,popular,Action
2021,Pushpa: The Rise - Part 1,23.632,47,popular,Drama
2021,Pushpa: The Rise - Part 1,23.632,47,popular,Thriller
2011,Melancholia,23.626,2743,popular,Drama
2011,Melancholia,23.626,2743,popular,Science Fiction
2004,Winnie the Pooh: Springtime with Roo,23.624,116,average,Family
2004,Winnie the Pooh: Springtime with Roo,23.624,116,average,Animation
2021,Good on Paper,23.612,222,not_popular,Comedy
2021,Good on Paper,23.612,222,not_popular,Romance
1995,Dracula: Dead and Loving It,23.609,718,below_avg,Comedy
1995,Dracula: Dead and Loving It,23.609,718,below_avg,Horror
1995,Dracula: Dead and Loving It,23.609,718,below_avg,Fantasy
2020,The Princess Switch: Switched Again,23.607,714,average,Family
2020,The Princess Switch: Switched Again,23.607,714,average,Romance
2020,The Princess Switch: Switched Again,23.607,714,average,Comedy
2008,Mirrors,23.592,1430,below_avg,Horror
2008,Mirrors,23.592,1430,below_avg,Mystery
2008,Mirrors,23.592,1430,below_avg,Thriller
2008,Mirrors,23.592,1430,below_avg,Drama
2003,Dreamcatcher,23.587,1414,not_popular,Drama
2003,Dreamcatcher,23.587,1414,not_popular,Horror
2003,Dreamcatcher,23.587,1414,not_popular,Science Fiction
2003,Dreamcatcher,23.587,1414,not_popular,Thriller
1992,The Last of the Mohicans,23.581,2339,popular,Action
1992,The Last of the Mohicans,23.581,2339,popular,Adventure
1992,The Last of the Mohicans,23.581,2339,popular,Drama
1992,The Last of the Mohicans,23.581,2339,popular,History
1992,The Last of the Mohicans,23.581,2339,popular,Romance
1992,The Last of the Mohicans,23.581,2339,popular,War
2015,New Initial D the Movie - Legend 2: Racer,23.578,34,popular,Animation
2015,New Initial D the Movie - Legend 2: Racer,23.578,34,popular,Drama
2015,New Initial D the Movie - Legend 2: Racer,23.578,34,popular,Action
2015,True Story,23.576,1630,below_avg,Crime
2015,True Story,23.576,1630,below_avg,Drama
2015,True Story,23.576,1630,below_avg,History
2019,Secret Obsession,23.575,911,not_popular,Drama
2019,Secret Obsession,23.575,911,not_popular,Thriller
2019,How to Train Your Dragon: Snoggletog Log,23.574,15,average,Animation
2019,How to Train Your Dragon: Snoggletog Log,23.574,15,average,Family
2001,Pokémon: Mewtwo Returns,23.574,261,average,Animation
2001,Pokémon: Mewtwo Returns,23.574,261,average,Family
2001,Pokémon: Mewtwo Returns,23.574,261,average,Action
2001,Pokémon: Mewtwo Returns,23.574,261,average,Adventure
2001,Pokémon: Mewtwo Returns,23.574,261,average,Drama
2001,Pokémon: Mewtwo Returns,23.574,261,average,Fantasy
2022,See for Me,23.569,26,below_avg,Thriller
2013,Gintama the Movie: The Final Chapter - Be Forever Yorozuya,23.569,77,popular,Action
2013,Gintama the Movie: The Final Chapter - Be Forever Yorozuya,23.569,77,popular,Comedy
2013,Gintama the Movie: The Final Chapter - Be Forever Yorozuya,23.569,77,popular,Science Fiction
2013,Gintama the Movie: The Final Chapter - Be Forever Yorozuya,23.569,77,popular,Animation
1981,Clash of the Titans,23.566,552,average,Action
1981,Clash of the Titans,23.566,552,average,Adventure
1981,Clash of the Titans,23.566,552,average,Family
1981,Clash of the Titans,23.566,552,average,Fantasy
2018,The House That Jack Built,23.563,2007,popular,Drama
2018,The House That Jack Built,23.563,2007,popular,Horror
2018,The House That Jack Built,23.563,2007,popular,Crime
2018,The House That Jack Built,23.563,2007,popular,Thriller
2002,Equilibrium,23.563,3585,average,Action
2002,Equilibrium,23.563,3585,average,Science Fiction
2002,Equilibrium,23.563,3585,average,Thriller
2014,Saul: The Journey to Damascus,23.561,5,not_popular,Drama
2009,Triangle,23.56,1848,average,Horror
1998,Enemy of the State,23.558,3027,average,Action
1998,Enemy of the State,23.558,3027,average,Drama
1998,Enemy of the State,23.558,3027,average,Thriller
1985,Police Academy 2: Their First Assignment,23.555,1145,below_avg,Comedy
1985,Police Academy 2: Their First Assignment,23.555,1145,below_avg,Crime
2015,The Condemned 2,23.552,117,not_popular,Action
1995,Outbreak,23.552,1751,below_avg,Action
1995,Outbreak,23.552,1751,below_avg,Drama
1995,Outbreak,23.552,1751,below_avg,Science Fiction
1995,Outbreak,23.552,1751,below_avg,Thriller
2000,Where the Heart Is,23.543,543,average,Comedy
2000,Where the Heart Is,23.543,543,average,Drama
2000,Where the Heart Is,23.543,543,average,Romance
1963,The Pink Panther,23.542,754,average,Comedy
1963,The Pink Panther,23.542,754,average,Crime
2020,Guns Akimbo,23.534,1646,below_avg,Comedy
2020,Guns Akimbo,23.534,1646,below_avg,Action
2017,The Post,23.533,3899,average,Drama
2017,The Post,23.533,3899,average,History
2016,Hands of Stone,23.533,288,below_avg,Drama
2014,Ghost in the Shell Arise - Border 3: Ghost Tears,23.53,111,average,Action
2014,Ghost in the Shell Arise - Border 3: Ghost Tears,23.53,111,average,Animation
2014,Ghost in the Shell Arise - Border 3: Ghost Tears,23.53,111,average,Science Fiction
2004,Secret Window,23.528,2934,average,Mystery
2004,Secret Window,23.528,2934,average,Thriller
2003,School of Rock,23.525,4555,average,Comedy
2003,School of Rock,23.525,4555,average,Music
2003,School of Rock,23.525,4555,average,Family
1980,Tender Cousins,23.522,29,not_popular,Drama
1980,Tender Cousins,23.522,29,not_popular,Romance
2018,Mirage,23.52,1425,popular,Science Fiction
2018,Mirage,23.52,1425,popular,Thriller
2018,Mirage,23.52,1425,popular,Drama
2018,Mirage,23.52,1425,popular,Romance
2018,Mirage,23.52,1425,popular,Mystery
2019,Our Friend,23.517,193,popular,Drama
2019,Our Friend,23.517,193,popular,Romance
2012,Blood-C: The Last Dark,23.515,79,average,Action
2012,Blood-C: The Last Dark,23.515,79,average,Horror
2012,Blood-C: The Last Dark,23.515,79,average,Science Fiction
2012,Blood-C: The Last Dark,23.515,79,average,Animation
2018,Scooby-Doo! & Batman: The Brave and the Bold,23.514,161,popular,Animation
2018,Scooby-Doo! & Batman: The Brave and the Bold,23.514,161,popular,Comedy
2018,Scooby-Doo! & Batman: The Brave and the Bold,23.514,161,popular,Action
2018,Scooby-Doo! & Batman: The Brave and the Bold,23.514,161,popular,Family
2012,Zero Dark Thirty,23.513,3697,average,Thriller
2012,Zero Dark Thirty,23.513,3697,average,Drama
2012,Zero Dark Thirty,23.513,3697,average,History
2020,Unhinged,23.509,1487,below_avg,Action
2020,Unhinged,23.509,1487,below_avg,Thriller
2004,Yu-Gi-Oh! The Movie,23.504,247,below_avg,Adventure
2004,Yu-Gi-Oh! The Movie,23.504,247,below_avg,Fantasy
2004,Yu-Gi-Oh! The Movie,23.504,247,below_avg,Animation
2004,Yu-Gi-Oh! The Movie,23.504,247,below_avg,Action
2004,Yu-Gi-Oh! The Movie,23.504,247,below_avg,Comedy
2004,Yu-Gi-Oh! The Movie,23.504,247,below_avg,Thriller
2004,Yu-Gi-Oh! The Movie,23.504,247,below_avg,Science Fiction
2004,Yu-Gi-Oh! The Movie,23.504,247,below_avg,Family
2005,Pokémon: Lucario and the Mystery of Mew,23.499,220,average,Family
2005,Pokémon: Lucario and the Mystery of Mew,23.499,220,average,Adventure
2005,Pokémon: Lucario and the Mystery of Mew,23.499,220,average,Animation
2005,Pokémon: Lucario and the Mystery of Mew,23.499,220,average,Fantasy
2005,Pokémon: Lucario and the Mystery of Mew,23.499,220,average,Action
2005,Pokémon: Lucario and the Mystery of Mew,23.499,220,average,Science Fiction
2011,Phineas and Ferb: The Movie: Across the 2nd Dimension,23.494,412,average,Animation
2011,Phineas and Ferb: The Movie: Across the 2nd Dimension,23.494,412,average,Comedy
2011,Phineas and Ferb: The Movie: Across the 2nd Dimension,23.494,412,average,Family
2011,Phineas and Ferb: The Movie: Across the 2nd Dimension,23.494,412,average,TV Movie
2011,Phineas and Ferb: The Movie: Across the 2nd Dimension,23.494,412,average,Music
2011,Phineas and Ferb: The Movie: Across the 2nd Dimension,23.494,412,average,Adventure
2011,Phineas and Ferb: The Movie: Across the 2nd Dimension,23.494,412,average,Science Fiction
1995,While You Were Sleeping,23.489,1321,average,Romance
1995,While You Were Sleeping,23.489,1321,average,Comedy
2019,In Full Bloom,23.486,68,average,Action
2019,In Full Bloom,23.486,68,average,Drama
2016,Gantz:O,23.486,521,popular,Science Fiction
2016,Gantz:O,23.486,521,popular,Action
2016,Gantz:O,23.486,521,popular,Animation
2011,Kill Bill: The Whole Bloody Affair,23.485,722,popular,Action
2011,Kill Bill: The Whole Bloody Affair,23.485,722,popular,Crime
2011,Kill Bill: The Whole Bloody Affair,23.485,722,popular,Thriller
2016,Cell,23.48,875,not_popular,Horror
2016,Cell,23.48,875,not_popular,Science Fiction
2016,Cell,23.48,875,not_popular,Thriller
2015,Corpse Party,23.47,32,not_popular,Horror
2015,Corpse Party,23.47,32,not_popular,Mystery
2015,Corpse Party,23.47,32,not_popular,Science Fiction
2016,Bastille Day,23.47,1060,below_avg,Action
1992,Jamon Jamon,23.467,228,below_avg,Comedy
1992,Jamon Jamon,23.467,228,below_avg,Drama
1992,Jamon Jamon,23.467,228,below_avg,Romance
2014,Behaving Badly,23.462,493,not_popular,Comedy
2021,Paper Lives,23.45,277,popular,Drama
2018,7 Guardians of the Tomb,23.449,156,not_popular,Action
2018,7 Guardians of the Tomb,23.449,156,not_popular,Adventure
2018,7 Guardians of the Tomb,23.449,156,not_popular,Horror
2014,"I, Frankenstein",23.436,1552,not_popular,Horror
2014,"I, Frankenstein",23.436,1552,not_popular,Thriller
2017,mother!,23.434,5573,average,Drama
2017,mother!,23.434,5573,average,Horror
2017,mother!,23.434,5573,average,Mystery
2022,Kingmaker,23.426,6,below_avg,Drama
2015,Nice Sister-In-Law,23.426,8,average,Romance
2015,Nice Sister-In-Law,23.426,8,average,Drama
2021,Swallow,23.419,4,not_popular,Drama
2021,Swallow,23.419,4,not_popular,History
2021,Swallow,23.419,4,not_popular,Thriller
2021,Swallow,23.419,4,not_popular,Crime
1998,Wild Things,23.419,1282,below_avg,Mystery
1998,Wild Things,23.419,1282,below_avg,Thriller
1998,Wild Things,23.419,1282,below_avg,Drama
2016,Moonlight,23.418,5998,popular,Drama
2020,Rick and Morty vs Genocider,23.412,2,not_popular,Animation
1995,P.O. Box Tinto Brass,23.408,61,not_popular,Comedy
1988,Dragons Forever,23.408,181,average,Action
1988,Dragons Forever,23.408,181,average,Comedy
1988,Dragons Forever,23.408,181,average,Romance
1998,Belle's Magical World,23.405,383,below_avg,Animation
1998,Belle's Magical World,23.405,383,below_avg,Family
2000,Vampire Hunter D: Bloodlust,23.404,405,popular,Animation
2000,Vampire Hunter D: Bloodlust,23.404,405,popular,Fantasy
2000,Vampire Hunter D: Bloodlust,23.404,405,popular,Horror
2000,Vampire Hunter D: Bloodlust,23.404,405,popular,Action
2002,Interstate 60,23.403,473,popular,Adventure
2002,Interstate 60,23.403,473,popular,Comedy
2002,Interstate 60,23.403,473,popular,Fantasy
1997,Snow White: A Tale of Terror,23.401,190,not_popular,Fantasy
1997,Snow White: A Tale of Terror,23.401,190,not_popular,Horror
2007,Scars 2,23.4,5,popular,Drama
1989,National Lampoon's Christmas Vacation,23.397,1763,popular,Comedy
2018,The Cloverfield Paradox,23.394,2630,not_popular,Horror
2018,The Cloverfield Paradox,23.394,2630,not_popular,Science Fiction
2018,The Cloverfield Paradox,23.394,2630,not_popular,Action
2018,The Cloverfield Paradox,23.394,2630,not_popular,Thriller
2010,127 Hours,23.393,6275,average,Adventure
2010,127 Hours,23.393,6275,average,Drama
2010,127 Hours,23.393,6275,average,Thriller
2007,Jackass 2.5,23.392,375,below_avg,Comedy
2007,Jackass 2.5,23.392,375,below_avg,Documentary
2019,Long Shot,23.391,2111,average,Comedy
2019,Long Shot,23.391,2111,average,Romance
1998,The Avengers,23.391,548,not_popular,Thriller
1998,The Avengers,23.391,548,not_popular,Science Fiction
1993,Carlito's Way,23.38,2441,popular,Crime
1993,Carlito's Way,23.38,2441,popular,Thriller
1993,Carlito's Way,23.38,2441,popular,Romance
1993,Carlito's Way,23.38,2441,popular,Drama
2007,1408,23.373,3375,average,Horror
2019,Portrait of a Lady on Fire,23.371,1719,popular,Drama
2019,Portrait of a Lady on Fire,23.371,1719,popular,History
2019,Portrait of a Lady on Fire,23.371,1719,popular,Romance
2010,The Last Exorcism,23.368,800,not_popular,Horror
2010,The Last Exorcism,23.368,800,not_popular,Thriller
2009,The Butterfly Effect 3: Revelations,23.368,433,not_popular,Science Fiction
2009,The Butterfly Effect 3: Revelations,23.368,433,not_popular,Thriller
2009,The Butterfly Effect 3: Revelations,23.368,433,not_popular,Drama
2009,The Butterfly Effect 3: Revelations,23.368,433,not_popular,Crime
2021,Silent Night,23.362,160,below_avg,Horror
2021,Silent Night,23.362,160,below_avg,Comedy
2021,Silent Night,23.362,160,below_avg,Drama
2018,Charming,23.355,203,average,Animation
2018,Charming,23.355,203,average,Adventure
2018,Charming,23.355,203,average,Comedy
2018,Charming,23.355,203,average,Family
2018,Charming,23.355,203,average,Fantasy
2018,Charming,23.355,203,average,Music
2015,Wolf Warrior,23.352,148,below_avg,Action
2015,Wolf Warrior,23.352,148,below_avg,War
2016,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,23.35,100,average,Animation
2016,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,23.35,100,average,Family
2016,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,23.35,100,average,Adventure
2016,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,23.35,100,average,Action
2016,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,23.35,100,average,Comedy
2015,Circle,23.349,1544,below_avg,Science Fiction
2015,Circle,23.349,1544,below_avg,Mystery
2015,Circle,23.349,1544,below_avg,Drama
2015,Circle,23.349,1544,below_avg,Thriller
2015,Circle,23.349,1544,below_avg,Horror
2021,Lady of the Manor,23.34,28,below_avg,Comedy
2021,Lady of the Manor,23.34,28,below_avg,Fantasy
2021,El Planeta,23.338,4,not_popular,Comedy
2021,El Planeta,23.338,4,not_popular,Drama
1999,Bowfinger,23.332,653,below_avg,Comedy
2016,KanColle Movie,23.318,13,not_popular,Action
2016,KanColle Movie,23.318,13,not_popular,Animation
2016,KanColle Movie,23.318,13,not_popular,Science Fiction
2016,KanColle Movie,23.318,13,not_popular,TV Movie
2016,KanColle Movie,23.318,13,not_popular,War
2018,Wildling,23.318,277,not_popular,Horror
2018,Wildling,23.318,277,not_popular,Fantasy
2018,Wildling,23.318,277,not_popular,Thriller
2018,Wildling,23.318,277,not_popular,Drama
2012,V/H/S,23.317,1126,below_avg,Thriller
2012,V/H/S,23.317,1126,below_avg,Horror
2003,Mystic River,23.314,5110,popular,Thriller
2003,Mystic River,23.314,5110,popular,Crime
2003,Mystic River,23.314,5110,popular,Drama
2003,Mystic River,23.314,5110,popular,Mystery
2009,Messengers 2: The Scarecrow,23.313,124,not_popular,Horror
1993,Alive,23.311,1105,average,Adventure
1993,Alive,23.311,1105,average,Drama
1993,Alive,23.311,1105,average,Thriller
2016,L.O.R.D: Legend of Ravaging Dynasties,23.309,86,average,Animation
2016,L.O.R.D: Legend of Ravaging Dynasties,23.309,86,average,Fantasy
2016,L.O.R.D: Legend of Ravaging Dynasties,23.309,86,average,Drama
2016,L.O.R.D: Legend of Ravaging Dynasties,23.309,86,average,Science Fiction
2015,Teen Beach 2,23.309,491,average,TV Movie
2015,Teen Beach 2,23.309,491,average,Family
2015,Teen Beach 2,23.309,491,average,Comedy
2015,Teen Beach 2,23.309,491,average,Fantasy
2015,Amy,23.307,1001,popular,Documentary
2015,Amy,23.307,1001,popular,Music
2016,Tomorrow I Will Date With Yesterday's You,23.303,115,popular,Romance
2016,Tomorrow I Will Date With Yesterday's You,23.303,115,popular,Drama
2017,The Space Between Us,23.29,2126,average,Romance
2017,The Space Between Us,23.29,2126,average,Adventure
2017,The Space Between Us,23.29,2126,average,Science Fiction
2017,The Space Between Us,23.29,2126,average,Drama
1996,Escape from L.A.,23.286,1086,not_popular,Action
1996,Escape from L.A.,23.286,1086,not_popular,Adventure
1996,Escape from L.A.,23.286,1086,not_popular,Science Fiction
1996,Escape from L.A.,23.286,1086,not_popular,Thriller
2018,How It Ends,23.278,1563,not_popular,Science Fiction
2018,How It Ends,23.278,1563,not_popular,Thriller
2018,How It Ends,23.278,1563,not_popular,Mystery
2018,How It Ends,23.278,1563,not_popular,Action
2018,How It Ends,23.278,1563,not_popular,Adventure
2018,"My Teacher, My Obsession",23.268,70,not_popular,Drama
2018,"My Teacher, My Obsession",23.268,70,not_popular,Thriller
2018,"My Teacher, My Obsession",23.268,70,not_popular,TV Movie
2015,My Little Pony: Equestria Girls: Friendship Games,23.259,76,popular,Animation
2015,My Little Pony: Equestria Girls: Friendship Games,23.259,76,popular,Music
2015,My Little Pony: Equestria Girls: Friendship Games,23.259,76,popular,Family
1992,All Ladies Do It,23.248,266,not_popular,Comedy
1992,All Ladies Do It,23.248,266,not_popular,Drama
1986,Ferris Bueller's Day Off,23.248,3829,popular,Comedy
2017,Gintama,23.245,66,average,Action
2017,Gintama,23.245,66,average,Adventure
2017,Gintama,23.245,66,average,Comedy
2017,Gintama,23.245,66,average,Science Fiction
2011,Midnight in Paris,23.24,6135,popular,Fantasy
2011,Midnight in Paris,23.24,6135,popular,Comedy
2011,Midnight in Paris,23.24,6135,popular,Romance
1969,Graf Porno und seine Mädchen,23.239,10,average,Comedy
2019,After We Leave,23.236,22,not_popular,Science Fiction
2019,After We Leave,23.236,22,not_popular,Drama
2022,Superwho?,23.232,61,below_avg,Comedy
2022,Superwho?,23.232,61,below_avg,Action
2016,A Street Cat Named Bob,23.232,1099,popular,Family
2016,A Street Cat Named Bob,23.232,1099,popular,Drama
2005,Are We There Yet?,23.229,745,not_popular,Family
2005,Are We There Yet?,23.229,745,not_popular,Adventure
2005,Are We There Yet?,23.229,745,not_popular,Comedy
2005,Are We There Yet?,23.229,745,not_popular,Romance
2019,The Wolf's Call,23.228,1480,popular,Thriller
2019,The Wolf's Call,23.228,1480,popular,Action
2018,Redcon-1,23.226,200,not_popular,Action
2018,Redcon-1,23.226,200,not_popular,Horror
2018,Redcon-1,23.226,200,not_popular,Science Fiction
2019,Balkan Line,23.225,217,popular,Drama
2019,Balkan Line,23.225,217,popular,Action
2019,Balkan Line,23.225,217,popular,War
2014,Automata,23.22,1350,not_popular,Thriller
2014,Automata,23.22,1350,not_popular,Science Fiction
1977,The Rescuers,23.215,2025,average,Fantasy
1977,The Rescuers,23.215,2025,average,Family
1977,The Rescuers,23.215,2025,average,Animation
1977,The Rescuers,23.215,2025,average,Adventure
1997,Bean,23.213,1937,below_avg,Comedy
1997,Bean,23.213,1937,below_avg,Family
1997,Bean,23.213,1937,below_avg,Adventure
2018,The Christmas Chronicles,23.211,1643,average,Comedy
2018,The Christmas Chronicles,23.211,1643,average,Adventure
2018,The Christmas Chronicles,23.211,1643,average,Family
2018,The Christmas Chronicles,23.211,1643,average,Fantasy
1953,Roman Holiday,23.21,1533,popular,Romance
1953,Roman Holiday,23.21,1533,popular,Comedy
1953,Roman Holiday,23.21,1533,popular,Drama
1961,The Guns of Navarone,23.209,567,popular,War
1961,The Guns of Navarone,23.209,567,popular,Action
1979,Nosferatu the Vampyre,23.209,584,popular,Drama
1979,Nosferatu the Vampyre,23.209,584,popular,Horror
2022,Siklo,23.204,2,not_popular,Drama
2022,Siklo,23.204,2,not_popular,Thriller
1995,Halloween: The Curse of Michael Myers,23.202,766,not_popular,Horror
1995,Halloween: The Curse of Michael Myers,23.202,766,not_popular,Thriller
2009,Whiteout,23.191,566,not_popular,Action
2009,Whiteout,23.191,566,not_popular,Crime
2009,Whiteout,23.191,566,not_popular,Mystery
2009,Whiteout,23.191,566,not_popular,Thriller
2019,Abigail,23.187,177,below_avg,Adventure
2019,Abigail,23.187,177,below_avg,Fantasy
2019,Abigail,23.187,177,below_avg,Mystery
1991,Dragon Ball: The Magic Begins,23.187,71,not_popular,Action
1991,Dragon Ball: The Magic Begins,23.187,71,not_popular,Adventure
1991,Dragon Ball: The Magic Begins,23.187,71,not_popular,Fantasy
1999,End of Days,23.18,1402,below_avg,Action
1999,End of Days,23.18,1402,below_avg,Fantasy
1999,End of Days,23.18,1402,below_avg,Horror
1999,End of Days,23.18,1402,below_avg,Mystery
2006,The Butterfly Effect 2,23.177,718,not_popular,Drama
2006,The Butterfly Effect 2,23.177,718,not_popular,Science Fiction
2006,The Butterfly Effect 2,23.177,718,not_popular,Thriller
2021,Soy Luna: The Last Concert,23.175,47,popular,Music
2021,Soy Luna: The Last Concert,23.175,47,popular,Documentary
2015,Survivor,23.172,833,not_popular,Crime
2015,Survivor,23.172,833,not_popular,Action
2015,Survivor,23.172,833,not_popular,Thriller
2014,Dracula Untold,23.172,5163,below_avg,Horror
2014,Dracula Untold,23.172,5163,below_avg,Action
2014,Dracula Untold,23.172,5163,below_avg,Drama
2014,Dracula Untold,23.172,5163,below_avg,Fantasy
2014,Dracula Untold,23.172,5163,below_avg,War
2017,The Layover,23.171,579,not_popular,Comedy
2017,The Layover,23.171,579,not_popular,Romance
2020,Emma.,23.17,1179,average,Comedy
2020,Emma.,23.17,1179,average,Romance
1940,The Great Dictator,23.169,2531,popular,Comedy
1940,The Great Dictator,23.169,2531,popular,War
2018,You Are the Apple of My Eye,23.163,15,not_popular,Romance
2011,Something Borrowed,23.161,871,below_avg,Comedy
2011,Something Borrowed,23.161,871,below_avg,Drama
2011,Something Borrowed,23.161,871,below_avg,Romance
1986,Poltergeist II: The Other Side,23.158,483,below_avg,Horror
1986,Poltergeist II: The Other Side,23.158,483,below_avg,Thriller
2013,Lupin the Third vs. Detective Conan: The Movie,23.157,117,average,Animation
2013,Lupin the Third vs. Detective Conan: The Movie,23.157,117,average,Action
2013,Lupin the Third vs. Detective Conan: The Movie,23.157,117,average,Thriller
2007,Dororo,23.156,99,average,Action
2007,Dororo,23.156,99,average,Fantasy
2007,Dororo,23.156,99,average,Horror
2007,Dororo,23.156,99,average,Science Fiction
2014,Tusk,23.148,1003,not_popular,Comedy
2014,Tusk,23.148,1003,not_popular,Horror
2019,"Oh, Ramona!",23.144,333,not_popular,Comedy
2019,"Oh, Ramona!",23.144,333,not_popular,Romance
2018,Sherlock Gnomes,23.142,577,not_popular,Animation
2018,Sherlock Gnomes,23.142,577,not_popular,Family
2018,Sherlock Gnomes,23.142,577,not_popular,Fantasy
2018,Sherlock Gnomes,23.142,577,not_popular,Comedy
2018,Sherlock Gnomes,23.142,577,not_popular,Adventure
2018,Sherlock Gnomes,23.142,577,not_popular,Mystery
2014,Obsessed,23.139,40,average,Drama
2014,Obsessed,23.139,40,average,Romance
2014,Obsessed,23.139,40,average,Adventure
2019,Avengement,23.134,332,average,Crime
2019,Avengement,23.134,332,average,Action
2011,Towa no Quon 1: The Ephemeral Petals,23.134,10,below_avg,Action
2011,Towa no Quon 1: The Ephemeral Petals,23.134,10,below_avg,Animation
2011,Towa no Quon 1: The Ephemeral Petals,23.134,10,below_avg,Science Fiction
2011,Towa no Quon 1: The Ephemeral Petals,23.134,10,below_avg,Fantasy
2016,Shut In,23.132,592,not_popular,Drama
2016,Shut In,23.132,592,not_popular,Thriller
1952,Singin' in the Rain,23.116,2354,popular,Comedy
1952,Singin' in the Rain,23.116,2354,popular,Music
1952,Singin' in the Rain,23.116,2354,popular,Romance
2016,Before the Flood,23.114,659,popular,Documentary
2006,Survival Island,23.111,163,not_popular,Thriller
2006,Survival Island,23.111,163,not_popular,Mystery
2006,Survival Island,23.111,163,not_popular,Drama
2006,Survival Island,23.111,163,not_popular,Romance
1992,Scent of a Woman,23.109,2458,popular,Drama
2016,Ghostheads,23.107,29,not_popular,Documentary
2011,Young Adult,23.107,996,not_popular,Comedy
2011,Young Adult,23.107,996,not_popular,Drama
2018,Monster Hunt 2,23.101,87,average,Adventure
2018,Monster Hunt 2,23.101,87,average,Comedy
2018,Monster Hunt 2,23.101,87,average,Fantasy
2019,Serenity,23.095,1272,not_popular,Thriller
2019,Serenity,23.095,1272,not_popular,Mystery
2019,Serenity,23.095,1272,not_popular,Drama
2006,The Lives of Others,23.093,2824,popular,Drama
2006,The Lives of Others,23.093,2824,popular,Thriller
2011,"Madrid, 1987",23.092,40,below_avg,Drama
2021,Pelé,23.088,122,popular,Documentary
2019,Yummy,23.085,181,below_avg,Horror
2019,Yummy,23.085,181,below_avg,Comedy
2019,Yummy,23.085,181,below_avg,Action
1979,The Amityville Horror,23.083,642,below_avg,Horror
2013,Wer,23.081,270,below_avg,Horror
2013,Wer,23.081,270,below_avg,Mystery
2013,Wer,23.081,270,below_avg,Thriller
1997,Dante's Peak,23.081,1413,below_avg,Action
1997,Dante's Peak,23.081,1413,below_avg,Adventure
1997,Dante's Peak,23.081,1413,below_avg,Thriller
1997,Dante's Peak,23.081,1413,below_avg,Drama
1987,Police Academy 4: Citizens on Patrol,23.079,883,not_popular,Comedy
1987,Police Academy 4: Citizens on Patrol,23.079,883,not_popular,Crime
1999,From Dusk Till Dawn 2: Texas Blood Money,23.076,332,not_popular,Crime
1999,From Dusk Till Dawn 2: Texas Blood Money,23.076,332,not_popular,Action
1999,From Dusk Till Dawn 2: Texas Blood Money,23.076,332,not_popular,Horror
1999,From Dusk Till Dawn 2: Texas Blood Money,23.076,332,not_popular,Thriller
1989,Tango & Cash,23.074,1448,below_avg,Action
1989,Tango & Cash,23.074,1448,below_avg,Adventure
1989,Tango & Cash,23.074,1448,below_avg,Comedy
1989,Tango & Cash,23.074,1448,below_avg,Thriller
2008,Vacancy 2: The First Cut,23.069,191,not_popular,Horror
2008,Vacancy 2: The First Cut,23.069,191,not_popular,Thriller
2008,Vacancy 2: The First Cut,23.069,191,not_popular,Mystery
2019,Vivarium,23.064,1267,below_avg,Science Fiction
2019,Vivarium,23.064,1267,below_avg,Horror
2019,Vivarium,23.064,1267,below_avg,Mystery
2011,Arena,23.061,219,not_popular,Action
2011,Arena,23.061,219,not_popular,Thriller
2011,Arena,23.061,219,not_popular,Science Fiction
1992,Unforgiven,23.059,3322,popular,Western
2019,Fidelity,23.055,167,average,Drama
2006,She's the Man,23.055,2429,average,Comedy
2006,She's the Man,23.055,2429,average,Drama
2006,She's the Man,23.055,2429,average,Family
2006,She's the Man,23.055,2429,average,Romance
2000,Bring It On,23.054,1372,below_avg,Comedy
2003,House of 1000 Corpses,23.051,1196,below_avg,Horror
2008,Vicky Cristina Barcelona,23.046,3080,average,Drama
2008,Vicky Cristina Barcelona,23.046,3080,average,Romance
2003,The Medallion,23.042,851,not_popular,Thriller
2003,The Medallion,23.042,851,not_popular,Fantasy
2003,The Medallion,23.042,851,not_popular,Action
2003,The Medallion,23.042,851,not_popular,Comedy
2014,The Boss: Anatomy of a Crime,23.027,68,popular,Drama
2014,The Boss: Anatomy of a Crime,23.027,68,popular,Crime
2021,Daddy's Perfect Little Girl,23.025,2,below_avg,Drama
2021,Daddy's Perfect Little Girl,23.025,2,below_avg,TV Movie
1998,The Man in the Iron Mask,23.022,3155,average,Adventure
